,Agency,Gage,Timestamp,Discharge [cfs],Stage [ft],Discharge [m^3/s]
4731,USGS,5355200,9/13/2004,406.0,0.260967889,11.4966208
4732,USGS,5355200,9/14/2004,407.0,0.261610667,11.5249376
4733,USGS,5355200,9/15/2004,974.0,0.626065823,27.5805632
4734,USGS,5355200,9/16/2004,2610.0,1.677650716,73.906848
4735,USGS,5355200,9/17/2004,3820.0,2.455412158,108.170176
4736,USGS,5355200,9/18/2004,4510.0,2.898929014,127.70876799999999
4737,USGS,5355200,9/19/2004,4560.0,2.931067917,129.124608
4738,USGS,5355200,9/20/2004,3850.0,2.4746955,109.01968
4739,USGS,5355200,9/21/2004,3300.0,2.121167571,93.44544
4740,USGS,5355200,9/22/2004,2770.0,1.780495204,78.437536
4741,USGS,5355200,9/23/2004,2270.0,1.459106178,64.279136
4742,USGS,5355200,9/24/2004,1800.0,1.157000494,50.97024
4743,USGS,5355200,9/25/2004,1670.0,1.073439347,47.289056
4744,USGS,5355200,9/26/2004,1540.0,0.9898782,43.607872
4745,USGS,5355200,9/27/2004,1320.0,0.848467029,37.378175999999996
4746,USGS,5355200,9/28/2004,1010.0,0.649205832,28.599968
4747,USGS,5355200,9/29/2004,879.0,0.565001908,24.8904672
4748,USGS,5355200,9/30/2004,849.0,0.545718566,24.0409632
4749,USGS,5355200,10/1/2004,902.0,0.579785803,25.5417536
4750,USGS,5355200,10/2/2004,952.0,0.611924705,26.9575936
4751,USGS,5355200,10/3/2004,968.0,0.622209154,27.4106624
4752,USGS,5355200,10/4/2004,1010.0,0.649205832,28.599968
4753,USGS,5355200,10/5/2004,904.0,0.581071359,25.5983872
4754,USGS,5355200,10/6/2004,814.0,0.523221334,23.0498752
4755,USGS,5355200,10/7/2004,764.0,0.491082432,21.6340352
4756,USGS,5355200,10/8/2004,675.0,0.433875185,19.11384
4757,USGS,5355200,10/9/2004,687.0,0.441588522,19.4536416
4758,USGS,5355200,10/10/2004,749.0,0.481440761,21.209283199999998
4759,USGS,5355200,10/11/2004,862.0,0.554074681,24.4090816
4760,USGS,5355200,10/12/2004,877.0,0.563716352,24.8338336
4761,USGS,5355200,10/13/2004,907.0,0.582999693,25.683337599999998
4762,USGS,5355200,10/14/2004,882.0,0.566930242,24.9754176
4763,USGS,5355200,10/15/2004,831.0,0.534148561,23.5312608
4764,USGS,5355200,10/16/2004,794.0,0.510365773,22.4835392
4765,USGS,5355200,10/17/2004,774.0,0.497510212,21.9172032
4766,USGS,5355200,10/18/2004,745.0,0.478869649,21.096016
4767,USGS,5355200,10/19/2004,703.0,0.451872971,19.9067104
4768,USGS,5355200,10/20/2004,606.0,0.389523499,17.1599808
4769,USGS,5355200,10/21/2004,550.0,0.353527929,15.57424
4770,USGS,5355200,10/22/2004,576.0,0.370240158,16.3104768
4771,USGS,5355200,10/23/2004,614.0,0.394665724,17.386515199999998
4772,USGS,5355200,10/24/2004,625.0,0.401736282,17.698
4773,USGS,5355200,10/25/2004,620.0,0.398522392,17.556416
4774,USGS,5355200,10/26/2004,598.0,0.384381275,16.9334464
4775,USGS,5355200,10/27/2004,556.0,0.357384597,15.7441408
4776,USGS,5355200,10/28/2004,559.0,0.359312931,15.8290912
4777,USGS,5355200,10/29/2004,672.0,0.431946851,19.0288896
4778,USGS,5355200,10/30/2004,727.0,0.467299644,20.5863136
4779,USGS,5355200,10/31/2004,725.0,0.466014088,20.52968
4780,USGS,5355200,11/1/2004,730.0,0.469227978,20.671264
4781,USGS,5355200,11/2/2004,786.0,0.505223549,22.2570048
4782,USGS,5355200,11/3/2004,788.0,0.506509105,22.3136384
4783,USGS,5355200,11/4/2004,777.0,0.499438546,22.0021536
4784,USGS,5355200,11/5/2004,734.0,0.47179909,20.7845312
4785,USGS,5355200,11/6/2004,682.0,0.438374631,19.3120576
4786,USGS,5355200,11/7/2004,564.0,0.362526821,15.9706752
4787,USGS,5355200,11/8/2004,524.0,0.336815699,14.8380032
4788,USGS,5355200,11/9/2004,550.0,0.353527929,15.57424
4789,USGS,5355200,11/10/2004,571.0,0.367026268,16.1688928
4790,USGS,5355200,11/11/2004,562.0,0.361241265,15.9140416
4791,USGS,5355200,11/12/2004,522.0,0.335530143,14.7813696
4792,USGS,5355200,11/13/2004,534.0,0.34324348,15.1211712
4793,USGS,5355200,11/14/2004,530.0,0.340672368,15.007904
4794,USGS,5355200,11/15/2004,508.0,0.32653125,14.3849344
4795,USGS,5355200,11/16/2004,503.0,0.32331736,14.2433504
4796,USGS,5355200,11/17/2004,503.0,0.32331736,14.2433504
4797,USGS,5355200,11/18/2004,507.0,0.325888472,14.3566176
4798,USGS,5355200,11/19/2004,537.0,0.345171814,15.2061216
4799,USGS,5355200,11/20/2004,648.0,0.416520178,18.3492864
4800,USGS,5355200,11/21/2004,679.0,0.436446297,19.2271072
4801,USGS,5355200,11/22/2004,674.0,0.433232407,19.0855232
4802,USGS,5355200,11/23/2004,694.0,0.446087968,19.6518592
4803,USGS,5355200,11/24/2004,645.0,0.414591844,18.264336
4804,USGS,5355200,11/25/2004,643.0,0.413306287,18.2077024
4805,USGS,5355200,11/26/2004,648.0,0.416520178,18.3492864
4806,USGS,5355200,11/27/2004,659.0,0.423590736,18.6607712
4807,USGS,5355200,11/28/2004,643.0,0.413306287,18.2077024
4808,USGS,5355200,11/29/2004,633.0,0.406878507,17.9245344
4809,USGS,5355200,11/30/2004,623.0,0.400450726,17.6413664
4810,USGS,5355200,12/1/2004,582.0,0.374096826,16.4803776
4811,USGS,5355200,12/2/2004,563.0,0.361884043,15.9423584
4812,USGS,5355200,12/3/2004,559.0,0.359312931,15.8290912
4813,USGS,5355200,12/4/2004,559.0,0.359312931,15.8290912
4814,USGS,5355200,12/5/2004,541.0,0.347742926,15.3193888
4815,USGS,5355200,12/6/2004,528.0,0.339386811,14.9512704
4816,USGS,5355200,12/7/2004,539.0,0.34645737,15.262755199999999
4817,USGS,5355200,12/8/2004,535.0,0.343886258,15.149488
4818,USGS,5355200,12/9/2004,545.0,0.350314038,15.432656
4819,USGS,5355200,12/10/2004,591.0,0.379881829,16.735228799999998
4820,USGS,5355200,12/11/2004,618.0,0.397236836,17.4997824
4821,USGS,5355200,12/12/2004,630.0,0.404950173,17.839584
4822,USGS,5355200,12/13/2004,618.0,0.397236836,17.4997824
4823,USGS,5355200,12/14/2004,595.0,0.382452941,16.848496
4824,USGS,5355200,12/15/2004,496.0,0.318817914,14.0451328
4825,USGS,5355200,12/16/2004,459.0,0.295035126,12.9974112
4826,USGS,5355200,12/17/2004,486.0,0.312390133,13.7619648
4827,USGS,5355200,12/18/2004,495.0,0.318175136,14.016816
4828,USGS,5355200,12/19/2004,435.0,0.279608453,12.317808
4829,USGS,5355200,12/20/2004,465.0,0.298891794,13.167311999999999
4830,USGS,5355200,12/21/2004,460.0,0.295677904,13.025727999999999
4831,USGS,5355200,12/22/2004,429.0,0.275751784,12.1479072
4832,USGS,5355200,12/23/2004,340.0,0.218544538,9.627712
4833,USGS,5355200,12/24/2004,317.0,0.203760642,8.9764256
4834,USGS,5355200,12/25/2004,318.0,0.204403421,9.0047424
4835,USGS,5355200,12/26/2004,325.0,0.208902867,9.20296
4836,USGS,5355200,12/27/2004,321.0,0.206331755,9.0896928
4837,USGS,5355200,12/28/2004,315.0,0.202475086,8.919792
4838,USGS,5355200,12/29/2004,322.0,0.206974533,9.1180096
4839,USGS,5355200,12/30/2004,346.0,0.222401206,9.7976128
4840,USGS,5355200,12/31/2004,365.0,0.234613989,10.335632
4841,USGS,5355200,1/1/2005,330.0,0.212116757,9.344543999999999
4842,USGS,5355200,1/2/2005,313.0,0.20118953,8.8631584
4843,USGS,5355200,1/3/2005,305.0,0.196047306,8.636624
4844,USGS,5355200,1/4/2005,294.0,0.188976747,8.3251392
4845,USGS,5355200,1/5/2005,275.0,0.176763964,7.78712
4846,USGS,5355200,1/6/2005,265.0,0.170336184,7.503952
4847,USGS,5355200,1/7/2005,256.0,0.164551181,7.2491008
4848,USGS,5355200,1/8/2005,250.0,0.160694513,7.0792
4849,USGS,5355200,1/9/2005,245.0,0.157480623,6.937616
4850,USGS,5355200,1/10/2005,240.0,0.154266732,6.796032
4851,USGS,5355200,1/11/2005,235.0,0.151052842,6.6544479999999995
4852,USGS,5355200,1/12/2005,230.0,0.147838952,6.5128639999999995
4853,USGS,5355200,1/13/2005,226.0,0.14526784,6.3995968
4854,USGS,5355200,1/14/2005,180.0,0.115700049,5.097024
4855,USGS,5355200,1/15/2005,162.0,0.104130044,4.5873216
4856,USGS,5355200,1/16/2005,165.0,0.106058379,4.6722719999999995
4857,USGS,5355200,1/17/2005,165.0,0.106058379,4.6722719999999995
4858,USGS,5355200,1/18/2005,165.0,0.106058379,4.6722719999999995
4859,USGS,5355200,1/19/2005,165.0,0.106058379,4.6722719999999995
4860,USGS,5355200,1/20/2005,198.0,0.127270054,5.6067264
4861,USGS,5355200,1/21/2005,195.0,0.12534172,5.521776
4862,USGS,5355200,1/22/2005,193.0,0.124056164,5.4651423999999995
4863,USGS,5355200,1/23/2005,196.0,0.125984498,5.5500928
4864,USGS,5355200,1/24/2005,200.0,0.12855561,5.66336
4865,USGS,5355200,1/25/2005,205.0,0.131769501,5.804944
4866,USGS,5355200,1/26/2005,206.0,0.132412279,5.8332608
4867,USGS,5355200,1/27/2005,201.0,0.129198388,5.6916768
4868,USGS,5355200,1/28/2005,203.0,0.130483945,5.7483104
4869,USGS,5355200,1/29/2005,207.0,0.133055057,5.8615775999999995
4870,USGS,5355200,1/30/2005,210.0,0.134983391,5.946528
4871,USGS,5355200,1/31/2005,210.0,0.134983391,5.946528
4872,USGS,5355200,2/1/2005,214.0,0.137554503,6.0597952
4873,USGS,5355200,2/2/2005,212.0,0.136268947,6.0031616
4874,USGS,5355200,2/3/2005,227.0,0.145910618,6.4279136
4875,USGS,5355200,2/4/2005,265.0,0.170336184,7.503952
4876,USGS,5355200,2/5/2005,324.0,0.208260089,9.1746432
4877,USGS,5355200,2/6/2005,536.0,0.344529036,15.1778048
4878,USGS,5355200,2/7/2005,409.0,0.262896223,11.581571199999999
4879,USGS,5355200,2/8/2005,359.0,0.230757321,10.1657312
4880,USGS,5355200,2/9/2005,332.0,0.213402313,9.4011776
4881,USGS,5355200,2/10/2005,298.0,0.191547859,8.4384064
4882,USGS,5355200,2/11/2005,288.0,0.185120079,8.1552384
4883,USGS,5355200,2/12/2005,282.0,0.181263411,7.9853376
4884,USGS,5355200,2/13/2005,395.0,0.253897331,11.185136
4885,USGS,5355200,2/14/2005,1120.0,0.719911418,31.714816
4886,USGS,5355200,2/15/2005,1750.0,1.124861591,49.5544
4887,USGS,5355200,2/16/2005,1450.0,0.932028175,41.05936
4888,USGS,5355200,2/17/2005,1150.0,0.73919476,32.56432
4889,USGS,5355200,2/18/2005,1010.0,0.649205832,28.599968
4890,USGS,5355200,2/19/2005,883.0,0.56757302,25.0037344
4891,USGS,5355200,2/20/2005,792.0,0.509080217,22.4269056
4892,USGS,5355200,2/21/2005,748.0,0.480797983,21.1809664
4893,USGS,5355200,2/22/2005,726.0,0.466656866,20.557996799999998
4894,USGS,5355200,2/23/2005,629.0,0.404307395,17.8112672
4895,USGS,5355200,2/24/2005,537.0,0.345171814,15.2061216
4896,USGS,5355200,2/25/2005,531.0,0.341315146,15.0362208
4897,USGS,5355200,2/26/2005,510.0,0.327816806,14.441568
4898,USGS,5355200,2/27/2005,478.0,0.307247909,13.5354304
4899,USGS,5355200,2/28/2005,468.0,0.300820128,13.2522624
4900,USGS,5355200,3/1/2005,433.0,0.278322896,12.2611744
4901,USGS,5355200,3/2/2005,399.0,0.256468443,11.2984032
4902,USGS,5355200,3/3/2005,398.0,0.255825665,11.2700864
4903,USGS,5355200,3/4/2005,395.0,0.253897331,11.185136
4904,USGS,5355200,3/5/2005,427.0,0.274466228,12.0912736
4905,USGS,5355200,3/6/2005,877.0,0.563716352,24.8338336
4906,USGS,5355200,3/7/2005,1700.0,1.092722688,48.13856
4907,USGS,5355200,3/8/2005,1410.0,0.906317053,39.926688
4908,USGS,5355200,3/9/2005,1130.0,0.726339199,31.997984
4909,USGS,5355200,3/10/2005,960.0,0.61706693,27.184128
4910,USGS,5355200,3/11/2005,831.0,0.534148561,23.5312608
4911,USGS,5355200,3/12/2005,770.0,0.4949391,21.803936
4912,USGS,5355200,3/13/2005,754.0,0.484654651,21.3508672
4913,USGS,5355200,3/14/2005,712.0,0.457657973,20.1615616
4914,USGS,5355200,3/15/2005,630.0,0.404950173,17.839584
4915,USGS,5355200,3/16/2005,551.0,0.354170707,15.6025568
4916,USGS,5355200,3/17/2005,476.0,0.305962353,13.4787968
4917,USGS,5355200,3/18/2005,509.0,0.327174028,14.4132512
4918,USGS,5355200,3/19/2005,503.0,0.32331736,14.2433504
4919,USGS,5355200,3/20/2005,473.0,0.304034019,13.3938464
4920,USGS,5355200,3/21/2005,476.0,0.305962353,13.4787968
4921,USGS,5355200,3/22/2005,485.0,0.311747355,13.733648
4922,USGS,5355200,3/23/2005,587.0,0.377310716,16.6219616
4923,USGS,5355200,3/24/2005,799.0,0.513579664,22.6251232
4924,USGS,5355200,3/25/2005,1020.0,0.655633613,28.883136
4925,USGS,5355200,3/26/2005,1490.0,0.957739297,42.192032
4926,USGS,5355200,3/27/2005,2020.0,1.298411665,57.199936
4927,USGS,5355200,3/28/2005,2450.0,1.574806227,69.37616
4928,USGS,5355200,3/29/2005,2830.0,1.819061887,80.136544
4929,USGS,5355200,3/30/2005,2990.0,1.921906375,84.667232
4930,USGS,5355200,3/31/2005,3900.0,2.506834403,110.43552
4931,USGS,5355200,4/1/2005,4170.0,2.680384477,118.081056
4932,USGS,5355200,4/2/2005,3850.0,2.4746955,109.01968
4933,USGS,5355200,4/3/2005,3260.0,2.095456449,92.312768
4934,USGS,5355200,4/4/2005,2650.0,1.703361838,75.03952
4935,USGS,5355200,4/5/2005,2320.0,1.491245081,65.694976
4936,USGS,5355200,4/6/2005,2090.0,1.343406129,59.182112
4937,USGS,5355200,4/7/2005,1910.0,1.227706079,54.085088
4938,USGS,5355200,4/8/2005,1770.0,1.137717152,50.120736
4939,USGS,5355200,4/9/2005,1530.0,0.983450419,43.324704
4940,USGS,5355200,4/10/2005,1370.0,0.880605931,38.794016
4941,USGS,5355200,4/11/2005,1290.0,0.829183687,36.528672
4942,USGS,5355200,4/12/2005,1350.0,0.86775037,38.22768
4943,USGS,5355200,4/13/2005,1540.0,0.9898782,43.607872
4944,USGS,5355200,4/14/2005,1710.0,1.099150469,48.421728
4945,USGS,5355200,4/15/2005,1660.0,1.067011566,47.005888
4946,USGS,5355200,4/16/2005,1560.0,1.002733761,44.174208
4947,USGS,5355200,4/17/2005,1740.0,1.11843381,49.271232
4948,USGS,5355200,4/18/2005,2150.0,1.381972812,60.881119999999996
4949,USGS,5355200,4/19/2005,2200.0,1.414111714,62.29696
4950,USGS,5355200,4/20/2005,2150.0,1.381972812,60.881119999999996
4951,USGS,5355200,4/21/2005,2010.0,1.291983884,56.916768
4952,USGS,5355200,4/22/2005,1940.0,1.246989421,54.934592
4953,USGS,5355200,4/23/2005,1780.0,1.144144932,50.403904
4954,USGS,5355200,4/24/2005,1630.0,1.047728225,46.156384
4955,USGS,5355200,4/25/2005,1500.0,0.964167078,42.4752
4956,USGS,5355200,4/26/2005,1380.0,0.887033712,39.077184
4957,USGS,5355200,4/27/2005,1290.0,0.829183687,36.528672
4958,USGS,5355200,4/28/2005,1210.0,0.777761443,34.263328
4959,USGS,5355200,4/29/2005,1080.0,0.694200296,30.582144
4960,USGS,5355200,4/30/2005,966.0,0.620923598,27.3540288
4961,USGS,5355200,5/1/2005,928.0,0.596498032,26.2779904
4962,USGS,5355200,5/2/2005,886.0,0.569501354,25.0886848
4963,USGS,5355200,5/3/2005,862.0,0.554074681,24.4090816
4964,USGS,5355200,5/4/2005,836.0,0.537362451,23.6728448
4965,USGS,5355200,5/5/2005,812.0,0.521935778,22.9932416
4966,USGS,5355200,5/6/2005,792.0,0.509080217,22.4269056
4967,USGS,5355200,5/7/2005,825.0,0.530291893,23.36136
4968,USGS,5355200,5/8/2005,880.0,0.565644686,24.918784
4969,USGS,5355200,5/9/2005,895.0,0.575286356,25.343536
4970,USGS,5355200,5/10/2005,974.0,0.626065823,27.5805632
4971,USGS,5355200,5/11/2005,988.0,0.635064715,27.9769984
4972,USGS,5355200,5/12/2005,905.0,0.581714137,25.626704
4973,USGS,5355200,5/13/2005,1130.0,0.726339199,31.997984
4974,USGS,5355200,5/14/2005,2420.0,1.555522886,68.526656
4975,USGS,5355200,5/15/2005,2480.0,1.594089569,70.225664
4976,USGS,5355200,5/16/2005,1960.0,1.259844982,55.500928
4977,USGS,5355200,5/17/2005,1700.0,1.092722688,48.13856
4978,USGS,5355200,5/18/2005,1630.0,1.047728225,46.156384
4979,USGS,5355200,5/19/2005,2010.0,1.291983884,56.916768
4980,USGS,5355200,5/20/2005,2410.0,1.549095105,68.243488
4981,USGS,5355200,5/21/2005,2270.0,1.459106178,64.279136
4982,USGS,5355200,5/22/2005,2330.0,1.497672861,65.978144
4983,USGS,5355200,5/23/2005,2040.0,1.311267226,57.766272
4984,USGS,5355200,5/24/2005,1710.0,1.099150469,48.421728
4985,USGS,5355200,5/25/2005,1700.0,1.092722688,48.13856
4986,USGS,5355200,5/26/2005,1620.0,1.041300444,45.873216
4987,USGS,5355200,5/27/2005,1540.0,0.9898782,43.607872
4988,USGS,5355200,5/28/2005,1460.0,0.938455956,41.342528
4989,USGS,5355200,5/29/2005,1360.0,0.874178151,38.510848
4990,USGS,5355200,5/30/2005,1250.0,0.803472565,35.396
4991,USGS,5355200,5/31/2005,1130.0,0.726339199,31.997984
4992,USGS,5355200,6/1/2005,916.0,0.588784696,25.9381888
4993,USGS,5355200,6/2/2005,821.0,0.527720781,23.2480928
4994,USGS,5355200,6/3/2005,824.0,0.529649115,23.3330432
4995,USGS,5355200,6/4/2005,831.0,0.534148561,23.5312608
4996,USGS,5355200,6/5/2005,848.0,0.545075788,24.0126464
4997,USGS,5355200,6/6/2005,930.0,0.597783588,26.334623999999998
4998,USGS,5355200,6/7/2005,985.0,0.633136381,27.892048
4999,USGS,5355200,6/8/2005,3120.0,2.005467522,88.348416
5000,USGS,5355200,6/9/2005,4260.0,2.738234501,120.62956799999999
5001,USGS,5355200,6/10/2005,3070.0,1.973328619,86.932576
5002,USGS,5355200,6/11/2005,2480.0,1.594089569,70.225664
5003,USGS,5355200,6/12/2005,2170.0,1.394828373,61.447456
5004,USGS,5355200,6/13/2005,1940.0,1.246989421,54.934592
5005,USGS,5355200,6/14/2005,1540.0,0.9898782,43.607872
5006,USGS,5355200,6/15/2005,1420.0,0.912744834,40.209856
5007,USGS,5355200,6/16/2005,1260.0,0.809900345,35.679168
5008,USGS,5355200,6/17/2005,1200.0,0.771333662,33.98016
5009,USGS,5355200,6/18/2005,1080.0,0.694200296,30.582144
5010,USGS,5355200,6/19/2005,1040.0,0.668489174,29.449472
5011,USGS,5355200,6/20/2005,968.0,0.622209154,27.4106624
5012,USGS,5355200,6/21/2005,1040.0,0.668489174,29.449472
5013,USGS,5355200,6/22/2005,1040.0,0.668489174,29.449472
5014,USGS,5355200,6/23/2005,1020.0,0.655633613,28.883136
5015,USGS,5355200,6/24/2005,990.0,0.636350271,28.033632
5016,USGS,5355200,6/25/2005,876.0,0.563073574,24.8055168
5017,USGS,5355200,6/26/2005,811.0,0.521293,22.9649248
5018,USGS,5355200,6/27/2005,816.0,0.52450689,23.1065088
5019,USGS,5355200,6/28/2005,955.0,0.61385304,27.042544
5020,USGS,5355200,6/29/2005,1010.0,0.649205832,28.599968
5021,USGS,5355200,6/30/2005,974.0,0.626065823,27.5805632
5022,USGS,5355200,7/1/2005,1020.0,0.655633613,28.883136
5023,USGS,5355200,7/2/2005,950.0,0.610639149,26.90096
5024,USGS,5355200,7/3/2005,772.0,0.496224656,21.860569599999998
5025,USGS,5355200,7/4/2005,764.0,0.491082432,21.6340352
5026,USGS,5355200,7/5/2005,742.0,0.476941315,21.0110656
5027,USGS,5355200,7/6/2005,653.0,0.419734068,18.4908704
5028,USGS,5355200,7/7/2005,527.0,0.338744033,14.9229536
5029,USGS,5355200,7/8/2005,526.0,0.338101255,14.8946368
5030,USGS,5355200,7/9/2005,524.0,0.336815699,14.8380032
5031,USGS,5355200,7/10/2005,491.0,0.315604024,13.9035488
5032,USGS,5355200,7/11/2005,412.0,0.264824557,11.6665216
5033,USGS,5355200,7/12/2005,394.0,0.253254552,11.1568192
5034,USGS,5355200,7/13/2005,398.0,0.255825665,11.2700864
5035,USGS,5355200,7/14/2005,398.0,0.255825665,11.2700864
5036,USGS,5355200,7/15/2005,383.0,0.246183994,10.8453344
5037,USGS,5355200,7/16/2005,358.0,0.230114543,10.137414399999999
5038,USGS,5355200,7/17/2005,334.0,0.214687869,9.4578112
5039,USGS,5355200,7/18/2005,350.0,0.224972318,9.91088
5040,USGS,5355200,7/19/2005,366.0,0.235256767,10.3639488
5041,USGS,5355200,7/20/2005,396.0,0.254540109,11.2134528
5042,USGS,5355200,7/21/2005,440.0,0.282822343,12.459392
5043,USGS,5355200,7/22/2005,337.0,0.216616204,9.5427616
5044,USGS,5355200,7/23/2005,325.0,0.208902867,9.20296
5045,USGS,5355200,7/24/2005,378.0,0.242970104,10.7037504
5046,USGS,5355200,7/25/2005,417.0,0.268038448,11.8081056
5047,USGS,5355200,7/26/2005,398.0,0.255825665,11.2700864
5048,USGS,5355200,7/27/2005,414.0,0.266110114,11.723155199999999
5049,USGS,5355200,7/28/2005,360.0,0.231400099,10.194048
5050,USGS,5355200,7/29/2005,375.0,0.241041769,10.6188
5051,USGS,5355200,7/30/2005,320.0,0.205688977,9.061376
5052,USGS,5355200,7/31/2005,296.0,0.190262303,8.3817728
5053,USGS,5355200,8/1/2005,275.0,0.176763964,7.78712
5054,USGS,5355200,8/2/2005,246.0,0.158123401,6.9659328
5055,USGS,5355200,8/3/2005,241.0,0.154909511,6.8243488
5056,USGS,5355200,8/4/2005,251.0,0.161337291,7.1075168
5057,USGS,5355200,8/5/2005,233.0,0.149767286,6.5978144
5058,USGS,5355200,8/6/2005,219.0,0.140768393,6.2013792
5059,USGS,5355200,8/7/2005,214.0,0.137554503,6.0597952
5060,USGS,5355200,8/8/2005,226.0,0.14526784,6.3995968
5061,USGS,5355200,8/9/2005,251.0,0.161337291,7.1075168
5062,USGS,5355200,8/10/2005,237.0,0.152338398,6.7110816
5063,USGS,5355200,8/11/2005,349.0,0.22432954,9.8825632
5064,USGS,5355200,8/12/2005,442.0,0.284107899,12.516025599999999
5065,USGS,5355200,8/13/2005,264.0,0.169693406,7.4756352
5066,USGS,5355200,8/14/2005,219.0,0.140768393,6.2013792
5067,USGS,5355200,8/15/2005,219.0,0.140768393,6.2013792
5068,USGS,5355200,8/16/2005,224.0,0.143982284,6.3429632
5069,USGS,5355200,8/17/2005,226.0,0.14526784,6.3995968
5070,USGS,5355200,8/18/2005,234.0,0.150410064,6.6261312
5071,USGS,5355200,8/19/2005,405.0,0.260325111,11.468304
5072,USGS,5355200,8/20/2005,526.0,0.338101255,14.8946368
5073,USGS,5355200,8/21/2005,429.0,0.275751784,12.1479072
5074,USGS,5355200,8/22/2005,303.0,0.19476175,8.5799904
5075,USGS,5355200,8/23/2005,278.0,0.178692298,7.8720704
5076,USGS,5355200,8/24/2005,251.0,0.161337291,7.1075168
5077,USGS,5355200,8/25/2005,223.0,0.143339506,6.3146464
5078,USGS,5355200,8/26/2005,290.0,0.186405635,8.211872
5079,USGS,5355200,8/27/2005,390.0,0.25068344,11.043552
5080,USGS,5355200,8/28/2005,441.0,0.283465121,12.4877088
5081,USGS,5355200,8/29/2005,350.0,0.224972318,9.91088
5082,USGS,5355200,8/30/2005,283.0,0.181906189,8.0136544
5083,USGS,5355200,8/31/2005,249.0,0.160051735,7.0508831999999995
5084,USGS,5355200,9/1/2005,247.0,0.158766179,6.9942496
5085,USGS,5355200,9/2/2005,248.0,0.159408957,7.0225664
5086,USGS,5355200,9/3/2005,240.0,0.154266732,6.796032
5087,USGS,5355200,9/4/2005,304.0,0.195404528,8.6083072
5088,USGS,5355200,9/5/2005,729.0,0.4685852,20.6429472
5089,USGS,5355200,9/6/2005,798.0,0.512936885,22.5968064
5090,USGS,5355200,9/7/2005,726.0,0.466656866,20.557996799999998
5091,USGS,5355200,9/8/2005,782.0,0.502652437,22.1437376
5092,USGS,5355200,9/9/2005,721.0,0.463442975,20.4164128
5093,USGS,5355200,9/10/2005,533.0,0.342600702,15.0928544
5094,USGS,5355200,9/11/2005,431.0,0.27703734,12.2045408
5095,USGS,5355200,9/12/2005,431.0,0.27703734,12.2045408
5096,USGS,5355200,9/13/2005,521.0,0.334887365,14.753052799999999
5097,USGS,5355200,9/14/2005,567.0,0.364455155,16.0556256
5098,USGS,5355200,9/15/2005,654.0,0.420376846,18.5191872
5099,USGS,5355200,9/16/2005,695.0,0.446730746,19.680176
5100,USGS,5355200,9/17/2005,488.0,0.313675689,13.818598399999999
5101,USGS,5355200,9/18/2005,417.0,0.268038448,11.8081056
5102,USGS,5355200,9/19/2005,428.0,0.275109006,12.1195904
5103,USGS,5355200,9/20/2005,439.0,0.282179565,12.4310752
5104,USGS,5355200,9/21/2005,410.0,0.263539001,11.609888
5105,USGS,5355200,9/22/2005,601.0,0.386309609,17.0183968
5106,USGS,5355200,9/23/2005,625.0,0.401736282,17.698
5107,USGS,5355200,9/24/2005,456.0,0.293106792,12.9124608
5108,USGS,5355200,9/25/2005,1110.0,0.713483638,31.431648
5109,USGS,5355200,9/26/2005,3250.0,2.089028669,92.0296
5110,USGS,5355200,9/27/2005,3110.0,1.999039742,88.065248
5111,USGS,5355200,9/28/2005,2790.0,1.793350765,79.003872
5112,USGS,5355200,9/29/2005,2550.0,1.639084032,72.20784
5113,USGS,5355200,9/30/2005,2270.0,1.459106178,64.279136
